participant_id,date,original_filename,trial_number,reaction_time,correct,correct_position,chosen_position,prompt,sample_name,file_1_name,file_2_name,file_3_name,file_4_name,colour_1_stimul,colour_2_stimul,colour_3_stimul,colour_4_stimul,date_parsed,participant_id_original,participant_id_normalized,file_path,stimuli_quantity,colored,nut_quantity,juice_quantity,datetime,mean_reaction_time,percent_correct,omission_percent,experiment_duration,session_id,most_popular_position
Feliks,16.07.2025,16.07.2025 - feliks2.txt,43,1230,0,4th,3,,,j_01700,m_00603,s_01444,y_00606,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,44,1790,0,4th,3,,,f_00660,s_00455,m_00335,c_01541,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,45,1730,0,4th,2,,,m_01049,y_01289,j_01239,f_00824,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,46,2255,1,4th,4,,,c_01332,y_01075,j_00073,s_01683,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,47,1271,0,2th,3,,,f_00183,j_01060,s_00896,m_01323,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,48,1749,1,3th,3,,,j_00391,y_00909,f_00164,m_01723,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,49,1235,0,3th,4,,,m_01175,y_00528,j_00836,s_00156,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,16.07.2025,16.07.2025 - feliks2.txt,50,1238,1,3th,3,,,c_00051,y_01692,m_00921,f_00581,,,,,2025-07-16,feliks2,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/16.07.2025/16.07.2025 - feliks2.txt,4.0,,1.0,0.0,16.07.2025 10:52:20,1365.0,24.0,2.0,"10 min, 7 sec",33,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,1,2536,0,2th,3,,,y_01492,f_01254,s_00178,m_01117,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,2,1460,0,4th,2,,,m_01350,c_01365,f_00196,j_01240,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,3,2288,0,2th,3,,,m_01197,j_01328,s_00184,y_00401,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,4,1774,1,4th,4,,,c_01725,f_00342,j_01440,m_00588,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,5,1125,1,2th,2,,,m_01799,s_01156,j_01014,y_00291,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,6,1838,0,4th,2,,,f_00504,s_00708,j_00976,y_00651,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,7,1285,0,1th,3,,,s_00889,c_01225,m_00644,j_01632,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,8,1111,1,2th,2,,,m_00300,j_00363,c_00756,s_00637,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,9,1290,1,3th,3,,,c_00064,j_00341,f_00638,m_01086,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,10,1064,0,1th,3,,,j_01079,f_01471,s_00688,y_00671,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,11,1629,1,3th,3,,,f_01687,s_00569,y_01477,m_00530,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,12,1211,0,2th,3,,,f_01270,m_00465,c_00852,s_01518,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,13,2498,0,4th,2,,,j_01447,s_00042,y_00987,f_00706,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,14,2582,0,1th,2,,,y_01069,s_00999,j_00778,c_00785,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,15,1230,0,1th,2,,,s_00278,c_01327,m_00229,f_00126,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,16,1514,0,2th,3,,,j_00722,c_00365,f_00941,y_00834,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,17,1239,0,4th,2,,,y_00572,c_01348,j_00338,s_01384,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,18,1514,0,1th,3,,,f_01505,y_00355,s_01309,c_00328,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,19,1522,1,2th,2,,,y_00469,s_00344,j_00405,f_01736,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,20,1160,0,2th,4,,,j_01031,f_00447,s_01182,c_00424,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,21,1072,0,4th,2,,,m_00373,j_00926,y_00186,f_00258,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,22,1619,1,3th,3,,,y_01177,j_00050,c_01368,f_00865,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,23,1339,0,4th,3,,,c_01364,m_01654,s_00808,j_01553,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,24,2493,0,2th,4,,,c_01243,m_00562,j_01749,s_01322,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,25,1051,0,1th,2,,,y_01429,j_00644,s_01758,c_01723,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,26,1134,1,4th,4,,,y_00127,j_01269,f_00014,m_01092,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,27,1930,0,4th,3,,,m_00534,j_00659,s_00238,y_00726,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,28,1217,1,2th,2,,,f_00595,c_00843,s_01555,j_01632,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,29,1247,1,4th,4,,,c_00146,y_01605,s_01553,m_01597,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,30,1035,1,4th,4,,,s_00180,j_00683,m_01458,f_00523,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,31,1337,1,2th,2,,,f_01780,y_01274,j_00020,c_01652,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,32,1109,0,4th,1,,,c_01347,s_01557,y_00886,f_01708,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,33,1290,0,3th,2,,,j_00395,s_00883,y_00308,f_00387,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,34,1141,1,3th,3,,,m_00490,j_01259,f_00297,s_00905,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,35,1415,0,3th,4,,,c_00912,y_00894,m_01525,s_00518,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,36,2530,0,1th,2,,,j_01613,f_00643,s_00270,m_00521,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,37,1336,0,4th,3,,,j_00099,s_00977,y_01407,m_01438,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,38,2016,1,2th,2,,,f_00809,j_00153,y_01143,c_00746,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,39,1280,0,4th,2,,,f_00987,c_01236,j_01744,y_00654,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,40,1428,0,1th,3,,,s_01249,c_00163,m_01546,y_00777,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,41,1234,1,4th,4,,,m_01574,y_00331,f_00331,s_01513,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,42,1738,0,2th,3,,,j_00536,m_01168,f_01142,c_00687,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,44,2166,0,1th,4,,,y_00959,s_00940,c_00710,m_01137,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,49,1467,0,1th,3,,,s_01148,y_00748,c_00745,m_01282,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix.txt,50,1671,0,3th,2,,,c_00062,s_00282,m_01290,f_01282,,,,,2025-07-17,Felix,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix.txt,4.0,,1.0,0.0,17.07.2025 10:59:41,1537.0,33.0,10.0,"9 min, 47 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,2,1798,1,4th,4,,,s_01407,y_01243,f_01699,c_00315,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,3,1214,1,4th,4,,,m_00018,s_01072,c_01239,y_00234,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,4,1497,0,3th,4,,,j_01542,s_00743,f_01342,y_00354,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,5,1148,0,3th,4,,,y_01746,c_01644,f_00123,m_00333,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,6,1807,0,1th,3,,,j_01185,s_00697,y_00736,c_00886,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,7,1014,1,2th,2,,,s_01362,f_01577,y_01349,j_00171,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,8,913,0,2th,4,,,c_01393,j_00542,f_01766,y_00668,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,9,1345,1,4th,4,,,s_00056,m_00294,f_00830,y_00175,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,10,1065,0,4th,3,,,s_00353,y_00142,c_00516,j_01736,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,11,2688,0,1th,2,,,s_01473,c_01148,j_01408,y_00457,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,12,1255,0,1th,3,,,j_01458,y_01595,s_01368,m_01679,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,13,1455,0,1th,4,,,f_00166,c_01772,s_01209,y_00117,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,14,1535,0,1th,3,,,m_00108,c_00685,y_01391,j_00101,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,15,1583,0,4th,2,,,c_00882,m_01736,s_00644,y_01630,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,16,248,0,2th,4,,,c_01695,s_01529,m_00723,y_01276,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,17,782,1,4th,4,,,f_01107,m_00572,j_00179,s_01249,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,18,962,1,4th,4,,,j_01713,c_01167,y_00002,f_01605,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
Feliks,17.07.2025,17.07.2025 - Felix1.txt,19,901,0,1th,4,,,c_01128,m_00187,j_00661,s_00037,,,,,2025-07-17,Felix1,Feliks,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/17.07.2025/17.07.2025 - Felix1.txt,4.0,,1.0,0.0,17.07.2025 11:14:54,1249.0,22.0,12.0,"9 min, 46 sec",34,3
